Date,Comment,tokens_stopword,clean_text
2026-03-19T18:48:03Z,"['ayo', 'penggiat', 'ham', 'keluarkan', 'suaranya', 'karena', 'perang', 'banyak', 'menimbulkan', 'kematian', 'dan', 'kehancuran', 'ekonomi']","['ayo', 'penggiat', 'ham', 'keluarkan', 'suaranya', 'perang', 'banyak', 'menimbulkan', 'kematian', 'kehancuran', 'ekonomi']",ayo penggiat ham keluarkan suaranya perang banyak menimbulkan kematian kehancuran ekonomi
2026-03-19T18:47:22Z,"['izin', 'pak', 'prabowo', 'banyak', 'depan', 'bapak', 'topeng', 'semua', 'yang', 'mau', 'kudeta', 'bapak', 'hapuskan', 'orang', 'yang', 'suka', 'nipulasi', 'apa', 'lagi', 'data', 'yang', 'suka', 'bohong', 'kaya', 'menteri', 'bahlil', 'kelihatan', 'memjilat', 'apa', 'lagi', 'penyampaikan', 'masyarakat', 'suka', 'bohongin']","['izin', 'prabowo', 'banyak', 'depan', 'topeng', 'semua', 'mau', 'kudeta', 'hapuskan', 'orang', 'suka', 'nipulasi', 'apa', 'data', 'suka', 'bohong', 'kaya', 'menteri', 'bahlil', 'kelihatan', 'memjilat', 'apa', 'penyampaikan', 'masyarakat', 'suka', 'bohongin']",izin prabowo banyak depan topeng semua mau kudeta hapuskan orang suka nipulasi apa data suka bohong kaya menteri bahlil kelihatan memjilat apa penyampaikan masyarakat suka bohongin
2026-03-19T18:46:55Z,"['dan', 'sebutkan', 'juga', 'novel', 'baswedan', 'mba', 'nana']","['sebutkan', 'novel', 'baswedan', 'mba', 'nana']",sebutkan novel baswedan mba nana
2026-03-19T18:46:52Z,"['angin', 'lalu', 'emang', 'sape', 'ngatur', 'gue']","['angin', 'lalu', 'emang', 'sape', 'ngatur', 'gue']",angin lalu emang sape ngatur gue
2026-03-19T18:46:28Z,"['pak', 'prabowo', 'seorang', 'negarawan', 'sejati', 'dengan', 'gaya', 'indonesia', 'tulen', 'bahkan', 'gaya', 'khas', 'beliau', 'terbawa', 'kancah', 'internasional', 'luar', 'biasa', 'bangga', 'punya', 'presiden', 'seperti', 'bapak']","['prabowo', 'seorang', 'negarawan', 'sejati', 'gaya', 'indonesia', 'tulen', 'bahkan', 'gaya', 'khas', 'beliau', 'terbawa', 'kancah', 'internasional', 'luar', 'biasa', 'bangga', 'punya', 'presiden']",prabowo seorang negarawan sejati gaya indonesia tulen bahkan gaya khas beliau terbawa kancah internasional luar biasa bangga punya presiden
2026-03-19T18:46:27Z,"['bikin', 'acara', 'rutin', 'bulanan', 'seperti', 'ini', 'pak', 'jika', 'dulu', 'jaman', 'pak', 'harto', 'ada', 'klompencapir', 'ada', 'baiknya', 'bertransformasi', 'menjadi', 'acara', 'podcast', 'bareng', 'presiden', 'yang', 'diundang', 'juga', 'bervariasi', 'pak']","['bikin', 'acara', 'rutin', 'bulanan', 'dulu', 'jaman', 'harto', 'klompencapir', 'baiknya', 'bertransformasi', 'menjadi', 'acara', 'podcast', 'bareng', 'presiden', 'diundang', 'bervariasi']",bikin acara rutin bulanan dulu jaman harto klompencapir baiknya bertransformasi menjadi acara podcast bareng presiden diundang bervariasi
2026-03-19T18:46:20Z,"['mba', 'nana', 'keren', 'prabowo', 'mantap']","['mba', 'nana', 'keren', 'prabowo', 'mantap']",mba nana keren prabowo mantap
2026-03-19T18:46:01Z,"['mantap', 'mbak', 'nana', 'berani', 'yang', 'lain', 'nya', 'cuma', 'garang', 'klw', 'dibelakang', 'orang', 'nya']","['mantap', 'nana', 'berani', 'cuma', 'garang', 'klw', 'dibelakang', 'orang']",mantap nana berani cuma garang klw dibelakang orang
2026-03-19T18:45:48Z,"['terimakasih', 'pak', 'prabowo', 'atas', 'keterangannya', 'begitu', 'luas', 'hampir', 'menyeluruh', 'jadi', 'saya', 'sebagai', 'rakyat', 'biasa', 'jadi', 'tau', 'yang', 'sebenarnya', 'dari', 'ekonomi', 'lapangan', 'kerja', 'sekolah', 'dan', 'universitas', 'dan', 'juga', 'masalah', 'mbg', 'yang', 'selalu', 'didengar', 'bermasalah', 'tapi', 'sudah', 'dijelaskan', 'oleh', 'bapak', 'presiden', 'ditindak', 'dengan', 'tegas', 'kalau', 'bisa', 'harus', 'ada', 'terus', 'seperti', 'acara', 'ini']","['terimakasih', 'prabowo', 'atas', 'keterangannya', 'luas', 'hampir', 'menyeluruh', 'rakyat', 'biasa', 'tau', 'sebenarnya', 'ekonomi', 'lapangan', 'kerja', 'sekolah', 'universitas', 'masalah', 'mbg', 'selalu', 'didengar', 'bermasalah', 'dijelaskan', 'presiden', 'ditindak', 'tegas', 'kalau', 'terus', 'acara']",terimakasih prabowo atas keterangannya luas hampir menyeluruh rakyat biasa tau sebenarnya ekonomi lapangan kerja sekolah universitas masalah mbg selalu didengar bermasalah dijelaskan presiden ditindak tegas kalau terus acara
2026-03-19T18:45:19Z,"['bukti', 'bahwa', 'pendidikan', 'indo', 'lemah', 'rata', 'rata', 'sarjana', 'mereka', 'luar', 'negrikita', 'apa', 'lah', 'daya', 'buat', 'makan', 'aja', 'begh']","['bukti', 'pendidikan', 'indo', 'lemah', 'rata', 'rata', 'sarjana', 'luar', 'negrikita', 'apa', 'daya', 'buat', 'makan', 'aja', 'begh']",bukti pendidikan indo lemah rata rata sarjana luar negrikita apa daya buat makan aja begh
2026-03-19T18:45:08Z,"['rocky', 'gerung', 'kok', 'diajak']","['rocky', 'gerung', 'kok', 'diajak']",rocky gerung kok diajak
2026-03-19T18:45:05Z,"['harga', 'mobil', 'listrik', 'tapi', 'membeli', 'baterai', 'harga', 'dari', 'harga', 'mobil', 'tiap', 'tahun']","['harga', 'mobil', 'listrik', 'membeli', 'baterai', 'harga', 'harga', 'mobil', 'tiap', 'tahun']",harga mobil listrik membeli baterai harga harga mobil tiap tahun
2026-03-19T18:45:03Z,"['vis', 'pacem', 'para', 'bellum']","['vis', 'pacem', 'bellum']",vis pacem bellum
2026-03-19T18:44:53Z,"['kali', 'ini', 'saya', 'puas', 'sekali', 'dengar', 'jawaban', 'pak', 'prabowo', 'ternyata', 'blakang', 'layar', 'itu', 'pekerjaan', 'devense', 'untuk', 'negri', 'ini', 'luar', 'biasa', 'banyak', 'media', 'kritikus', 'menggoreng', 'sana', 'sini', 'akhirnya', 'beliau', 'bisa', 'bicara', 'langsung']","['kali', 'puas', 'sekali', 'dengar', 'jawaban', 'prabowo', 'ternyata', 'blakang', 'layar', 'pekerjaan', 'devense', 'negri', 'luar', 'biasa', 'banyak', 'media', 'kritikus', 'menggoreng', 'sana', 'sini', 'akhirnya', 'beliau', 'bicara', 'langsung']",kali puas sekali dengar jawaban prabowo ternyata blakang layar pekerjaan devense negri luar biasa banyak media kritikus menggoreng sana sini akhirnya beliau bicara langsung
2026-03-19T18:44:45Z,"['pertanyaan', 'nya', 'kok', 'itu', 'tanya', 'issue', 'nasional', 'dong']","['pertanyaan', 'kok', 'tanya', 'issue', 'nasional', 'dong']",pertanyaan kok tanya issue nasional dong
2026-03-19T18:44:19Z,"['mungkin', 'yang', 'lain', 'harus', 'strike', 'kayak', 'mbak', 'najwa', 'nanya', 'nya', 'dan', 'harus', 'berani', 'bilang', 'pertanyaan', 'saya', 'yang', 'lain', 'juga', 'dijawab', 'pak']","['mungkin', 'strike', 'kayak', 'najwa', 'nanya', 'berani', 'bilang', 'pertanyaan', 'dijawab']",mungkin strike kayak najwa nanya berani bilang pertanyaan dijawab
2026-03-19T18:44:13Z,"['banyak', 'banget', 'buzzer', 'nya', 'sumpah', 'gada', 'jawaban', 'yang', 'membangun']","['banyak', 'banget', 'buzzer', 'sumpah', 'gada', 'jawaban', 'membangun']",banyak banget buzzer sumpah gada jawaban membangun
2026-03-19T18:43:56Z,"['ditunggu', 'part', 'nya', 'minn', 'tidak', 'terlalu', 'puas', 'untuk', 'jawaban', 'dari', 'pertanyaan', 'yang', 'ajukan', 'oleh', 'bossman']","['ditunggu', 'part', 'minn', 'tidak', 'terlalu', 'puas', 'jawaban', 'pertanyaan', 'ajukan', 'bossman']",ditunggu part minn tidak terlalu puas jawaban pertanyaan ajukan bossman
2026-03-19T18:43:39Z,"['lapangan', 'kerja', 'mana', 'cok']","['lapangan', 'kerja', 'mana', 'cok']",lapangan kerja mana cok
2026-03-19T18:43:33Z,"['this', 'hard', 'watch']","['this', 'hard', 'watch']",this hard watch
2026-03-19T18:43:23Z,"['prabowo', 'jdi', 'kucing', 'ompong', 'ktika', 'tau', 'iran', 'perang', 'sama', 'israel']","['prabowo', 'jdi', 'kucing', 'ompong', 'ktika', 'tau', 'iran', 'perang', 'sama', 'israel']",prabowo jdi kucing ompong ktika tau iran perang sama israel
2026-03-19T19:42:05Z,"['urusannya', 'apa', 'dengan', 'indonesia', 'bung', 'bahas', 'dan', 'ikut', 'campur']","['urusannya', 'apa', 'indonesia', 'bung', 'bahas', 'ikut', 'campur']",urusannya apa indonesia bung bahas ikut campur
2026-03-19T19:52:19Z,"['kita', 'butuh', 'mbg', 'untuk', 'mengurangi', 'orang', 'stanting', 'kayak']","['butuh', 'mbg', 'mengurangi', 'orang', 'stanting', 'kayak']",butuh mbg mengurangi orang stanting kayak
2026-03-19T20:00:23Z,"['piks', 'orang', 'ini', 'sahurnya', 'pake', 'indomie']","['piks', 'orang', 'sahurnya', 'pake', 'indomie']",piks orang sahurnya pake indomie
2026-03-19T20:04:59Z,"['makek', 'protein', 'makaknya', 'stunting']","['makek', 'protein', 'makaknya', 'stunting']",makek protein makaknya stunting
2026-03-19T18:43:21Z,"['bowo', 'hidup', 'jokowi']","['bowo', 'hidup', 'jokowi']",bowo hidup jokowi
2026-03-19T18:43:17Z,"['mba', 'nana', 'sekak', 'ada', 'ormas', 'yang', 'dapet', 'duit', 'dari', 'luar', 'negeri', 'kira', 'kira', 'siapa', 'yah', 'keren', 'diskusinya']","['mba', 'nana', 'sekak', 'ormas', 'dapet', 'duit', 'luar', 'negeri', 'kira', 'kira', 'siapa', 'yah', 'keren', 'diskusinya']",mba nana sekak ormas dapet duit luar negeri kira kira siapa yah keren diskusinya
2026-03-19T18:43:08Z,"['bnr', 'pak', 'cuma', 'rakyat', 'susah', 'kayak', 'kmi', 'yang', 'dukung', 'bapak', 'orang', 'yang', 'punya', 'sgla', 'yang', 'dukung', 'bapk', 'itu', 'fisk', 'pak']","['bnr', 'cuma', 'rakyat', 'susah', 'kayak', 'kmi', 'dukung', 'orang', 'punya', 'sgla', 'dukung', 'bapk', 'fisk']",bnr cuma rakyat susah kayak kmi dukung orang punya sgla dukung bapk fisk
2026-03-19T18:42:32Z,"['koq', 'tidak', 'ajak', 'permadi', 'arya', 'abu', 'janda', 'pengen', 'banget', 'liat', 'dia', 'hadir', 'acara', 'ini']","['koq', 'tidak', 'ajak', 'permadi', 'arya', 'abu', 'janda', 'pengen', 'banget', 'liat', 'hadir', 'acara']",koq tidak ajak permadi arya abu janda pengen banget liat hadir acara
2026-03-19T18:42:30Z,"['siap', 'maki', 'kesiapanya', 'itumenyiapkan', 'pasal', 'menyiapakn', 'petugas', 'untuk', 'menjemputmenyipakan', 'dkwaan', 'dll']","['siap', 'maki', 'kesiapanya', 'itumenyiapkan', 'pasal', 'menyiapakn', 'petugas', 'menjemputmenyipakan', 'dkwaan']",siap maki kesiapanya itumenyiapkan pasal menyiapakn petugas menjemputmenyipakan dkwaan
2026-03-19T18:42:12Z,"['mendongeng', 'bowo']","['mendongeng', 'bowo']",mendongeng bowo
2026-03-19T18:42:10Z,"['banyak', 'lah', 'pak', 'orang', 'tua', 'yang', 'tidak', 'mampu', 'untuk', 'menyekolahkan', 'anaknya', 'perguruan', 'tinggi', 'apalagi', 'sampe', 'kedokteran']","['banyak', 'orang', 'tua', 'tidak', 'mampu', 'menyekolahkan', 'anaknya', 'perguruan', 'tinggi', 'sampe', 'kedokteran']",banyak orang tua tidak mampu menyekolahkan anaknya perguruan tinggi sampe kedokteran
2026-03-19T18:42:04Z,"['saya', 'yakin', 'bapak', 'presiden', 'prabowo', 'orang', 'baik', 'niat', 'baik', 'untuk', 'memperbaiki', 'indonesia', 'tapi', 'ada', 'orang', 'keliling', 'bapak', 'presiden', 'yang', 'tidak', 'baik', 'menginfokan', 'tentang', 'apa', 'yang', 'terjadi', 'sebenernya', 'indonesia', 'semangat', 'untuk', 'bapak', 'presiden']","['yakin', 'presiden', 'prabowo', 'orang', 'baik', 'niat', 'baik', 'memperbaiki', 'indonesia', 'orang', 'keliling', 'presiden', 'tidak', 'baik', 'menginfokan', 'apa', 'terjadi', 'sebenernya', 'indonesia', 'semangat', 'presiden']",yakin presiden prabowo orang baik niat baik memperbaiki indonesia orang keliling presiden tidak baik menginfokan apa terjadi sebenernya indonesia semangat presiden
2026-03-19T19:40:09Z,"['kan', 'masih', 'ada', 'bantuan', 'blt', 'mas', 'untk', 'orang', 'yang', 'kurang', 'mampuh', 'bhkan', 'skrang', 'stiap', 'klurahan', 'pmbagian', 'brs', 'dan', 'minyak', 'gratis', 'kalo', 'ank', 'yatim', 'piatu', 'coba', 'mas', 'tnyakan', 'dkm', 'stmpat']","['kan', 'bantuan', 'blt', 'mas', 'untk', 'orang', 'kurang', 'mampuh', 'bhkan', 'skrang', 'stiap', 'klurahan', 'pmbagian', 'brs', 'minyak', 'gratis', 'kalo', 'ank', 'yatim', 'piatu', 'coba', 'mas', 'tnyakan', 'dkm', 'stmpat']",kan bantuan blt mas untk orang kurang mampuh bhkan skrang stiap klurahan pmbagian brs minyak gratis kalo ank yatim piatu coba mas tnyakan dkm stmpat
2026-03-19T18:41:46Z,"['aku', 'bukan', 'guru', 'tapi', 'sejahtrakan', 'lah', 'guru', 'guru', 'swastanya']","['aku', 'bukan', 'guru', 'sejahtrakan', 'guru', 'guru', 'swastanya']",aku bukan guru sejahtrakan guru guru swastanya
2026-03-19T18:41:39Z,"['orang', 'orang', 'hebat', 'semua', 'peduli', 'pada', 'negeri']","['orang', 'orang', 'hebat', 'semua', 'peduli', 'negeri']",orang orang hebat semua peduli negeri
2026-03-19T18:41:19Z,"['mengakui', 'laporan', 'yang', 'sampai', 'match', 'tapi', 'tetap', 'denial', 'dikasih', 'tau', 'situasi', 'sebenarnya']","['mengakui', 'laporan', 'match', 'tetap', 'denial', 'dikasih', 'tau', 'situasi', 'sebenarnya']",mengakui laporan match tetap denial dikasih tau situasi sebenarnya
2026-03-19T18:40:44Z,"['omon', 'omon', 'aja', 'gaji', 'guru', 'madrasah', 'kau', 'tidak', 'peduli']","['omon', 'omon', 'aja', 'gaji', 'guru', 'madrasah', 'kau', 'tidak', 'peduli']",omon omon aja gaji guru madrasah kau tidak peduli
2026-03-19T18:40:44Z,"['produk', 'lokal', 'banyak', 'kan', 'tadi', 'lulusan', 'universitas', 'yang', 'nganggur']","['produk', 'lokal', 'banyak', 'kan', 'tadi', 'lulusan', 'universitas', 'nganggur']",produk lokal banyak kan tadi lulusan universitas nganggur
2026-03-19T18:40:35Z,"['ini', 'baru', 'presiden', 'cuma', 'ngomong', 'angin']","['baru', 'presiden', 'cuma', 'ngomong', 'angin']",baru presiden cuma ngomong angin
2026-03-19T18:40:30Z,"['gagal', 'bayar', 'utang', 'akhirnya', 'selat', 'indonesia', 'dimonopoli', 'china', 'karena', 'uang', 'habis', 'dibuat', 'untuk', 'mbg', 'jangan', 'sampai', 'terjadi']","['gagal', 'bayar', 'utang', 'akhirnya', 'selat', 'indonesia', 'dimonopoli', 'china', 'uang', 'habis', 'dibuat', 'mbg', 'jangan', 'terjadi']",gagal bayar utang akhirnya selat indonesia dimonopoli china uang habis dibuat mbg jangan terjadi
2026-03-19T18:40:12Z,"['kesini', 'karena', 'bossman', 'dan', 'mbak', 'nana']","['kesini', 'bossman', 'nana']",kesini bossman nana
2026-03-19T18:40:05Z,"['alhamdhulillah', 'overall', 'jawaban', 'pak', 'prabowo', 'melegakan', 'semoga', 'konsisten', 'yaa', 'pak']","['alhamdhulillah', 'overall', 'jawaban', 'prabowo', 'melegakan', 'semoga', 'konsisten', 'yaa']",alhamdhulillah overall jawaban prabowo melegakan semoga konsisten yaa
2026-03-19T18:40:02Z,"['presiden', 'berbicara', 'tentang', 'korban', 'sia', 'lebih', 'dari', 'dan', 'point', 'anda', 'adalah', 'korban', 'air', 'keras', 'come', 'ini', 'sungguh', 'tidak', 'make', 'sense', 'tentu', 'kita', 'prihatin', 'dengan', 'kasus', 'ini', 'tapi', 'saya', 'cukup', 'yakin', 'ini', 'akan', 'diselesaikan', 'dengan', 'adil', 'sebesar', 'apa', 'sih', 'dana', 'dari', 'asing', 'sehingga', 'narasi', 'kebencian', 'terhadap', 'pemerintah', 'begitu', 'membuncah']","['presiden', 'berbicara', 'korban', 'sia', 'lebih', 'point', 'korban', 'air', 'keras', 'come', 'sungguh', 'tidak', 'make', 'sense', 'prihatin', 'kasus', 'cukup', 'yakin', 'diselesaikan', 'adil', 'sebesar', 'apa', 'dana', 'asing', 'narasi', 'kebencian', 'pemerintah', 'membuncah']",presiden berbicara korban sia lebih point korban air keras come sungguh tidak make sense prihatin kasus cukup yakin diselesaikan adil sebesar apa dana asing narasi kebencian pemerintah membuncah
2026-03-19T18:39:58Z,"['bapa', 'harus', 'tegas', 'presiden', 'kita', 'jngan', 'niru', 'cukup', 'mencontoh', 'sijingping', 'mungkin', 'mssalah', 'hukum', 'dan', 'bangsa', 'ini', 'akan', 'teratasi', 'god', 'job', 'bapa', 'prabowo']","['bapa', 'tegas', 'presiden', 'jngan', 'niru', 'cukup', 'mencontoh', 'sijingping', 'mungkin', 'mssalah', 'hukum', 'bangsa', 'teratasi', 'god', 'job', 'bapa', 'prabowo']",bapa tegas presiden jngan niru cukup mencontoh sijingping mungkin mssalah hukum bangsa teratasi god job bapa prabowo
2026-03-20T06:06:17Z,"['susah', 'bang', 'tegas', 'dikit', 'aja', 'msi', 'nyiyirin', 'contoh', 'quot', 'pak', 'prabowo', 'kalo', 'ngomong', 'masi', 'ber', 'api', 'api', 'quot', 'gimna', 'ngikutin', 'presiden', 'cina', 'dan', 'rusia', 'ada', 'tuh', 'yang', 'komen', 'bawah', 'gitu']","['susah', 'bang', 'tegas', 'dikit', 'aja', 'msi', 'nyiyirin', 'contoh', 'quot', 'prabowo', 'kalo', 'ngomong', 'masi', 'ber', 'api', 'api', 'quot', 'gimna', 'ngikutin', 'presiden', 'cina', 'rusia', 'tuh', 'komen', 'bawah', 'gitu']",susah bang tegas dikit aja msi nyiyirin contoh quot prabowo kalo ngomong masi ber api api quot gimna ngikutin presiden cina rusia tuh komen bawah gitu
2026-03-20T08:38:07Z,"['saya', 'maksud', 'sini', 'tegas', 'hukum', 'pidana', 'kita', 'harus', 'adakan', 'hukuman', 'mati', 'bagi', 'koruptor', 'atau', 'prampasan', 'aset', 'kalo', 'hukum', 'itu', 'sudah', 'terapkan', 'indo', 'insaawlloh', 'yang', 'mau', 'korupsi', 'jga', 'mikir', 'liat', 'cainaenerapkan', 'hukum', 'sperti', 'itu', 'jadi', 'raksasa', 'asia']","['maksud', 'sini', 'tegas', 'hukum', 'pidana', 'adakan', 'hukuman', 'mati', 'koruptor', 'prampasan', 'aset', 'kalo', 'hukum', 'terapkan', 'indo', 'insaawlloh', 'mau', 'korupsi', 'jga', 'mikir', 'liat', 'cainaenerapkan', 'hukum', 'sperti', 'raksasa', 'asia']",maksud sini tegas hukum pidana adakan hukuman mati koruptor prampasan aset kalo hukum terapkan indo insaawlloh mau korupsi jga mikir liat cainaenerapkan hukum sperti raksasa asia
2026-03-19T18:39:33Z,"['mbg', 'ladang', 'kasak', 'kusuk', 'kalangan', 'elit', 'bawah', 'proyek', 'keluarga']","['mbg', 'ladang', 'kasak', 'kusuk', 'kalangan', 'elit', 'bawah', 'proyek', 'keluarga']",mbg ladang kasak kusuk kalangan elit bawah proyek keluarga
2026-03-19T18:39:19Z,"['bosen', 'bsen', 'denger', 'prabowo', 'ngomong']","['bosen', 'bsen', 'denger', 'prabowo', 'ngomong']",bosen bsen denger prabowo ngomong
2026-03-19T18:39:04Z,"['come', 'seru', 'juga']","['come', 'seru']",come seru
2026-03-19T18:38:54Z,"['indonesia', 'masuk', 'bop', 'sudah', 'tepat', 'untuk', 'perdamaian', 'dan', 'perubahan', 'palestina', 'dunia', 'tanpa', 'amerika', 'dan', 'israel', 'akan', 'diselimuti', 'oleh', 'kebodohan', 'kejahatan', 'dan', 'kegelapan', 'suram', 'kehidupan', 'manusia', 'american', 'first', 'one', 'make', 'america', 'great', 'again', 'god', 'bless', 'america', 'and', 'israel']","['indonesia', 'masuk', 'bop', 'tepat', 'perdamaian', 'perubahan', 'palestina', 'dunia', 'amerika', 'israel', 'diselimuti', 'kebodohan', 'kejahatan', 'kegelapan', 'suram', 'kehidupan', 'manusia', 'american', 'first', 'one', 'make', 'america', 'great', 'again', 'god', 'bless', 'america', 'and', 'israel']",indonesia masuk bop tepat perdamaian perubahan palestina dunia amerika israel diselimuti kebodohan kejahatan kegelapan suram kehidupan manusia american first one make america great again god bless america and israel
2026-03-19T18:38:48Z,"['tolong', 'pak', 'presiden', 'mbg', 'itu', 'sangat', 'butuhkan', 'khususnya', 'pelosok', 'orang', 'yang', 'kurang', 'mampu', 'negeri', 'ini']","['presiden', 'mbg', 'sangat', 'butuhkan', 'khususnya', 'pelosok', 'orang', 'kurang', 'mampu', 'negeri']",presiden mbg sangat butuhkan khususnya pelosok orang kurang mampu negeri
2026-03-19T18:38:34Z,"['terimakasih', 'presiden', 'alhamdulillah', 'ramadan', 'berada', 'diujung', 'harga', 'pangan', 'terkendali', 'dengan', 'baik', 'priode']","['terimakasih', 'presiden', 'alhamdulillah', 'ramadan', 'berada', 'diujung', 'harga', 'pangan', 'terkendali', 'baik', 'priode']",terimakasih presiden alhamdulillah ramadan berada diujung harga pangan terkendali baik priode
2026-03-19T18:38:24Z,"['statmen', 'presiden', 'prabowo', 'sudah', 'kaya', 'masih', 'maling', 'sampai', 'ngerampok', 'uang', 'rakyat', 'hukuman', 'mati', 'sampai', 'perampasan', 'aset', 'itulah', 'win', 'win', 'solution', 'kata', 'bapak', 'sudah', 'stadium', 'korupsi', 'iindonesia']","['statmen', 'presiden', 'prabowo', 'kaya', 'maling', 'ngerampok', 'uang', 'rakyat', 'hukuman', 'mati', 'perampasan', 'aset', 'win', 'win', 'solution', 'kata', 'stadium', 'korupsi', 'iindonesia']",statmen presiden prabowo kaya maling ngerampok uang rakyat hukuman mati perampasan aset win win solution kata stadium korupsi iindonesia
2026-03-19T18:38:21Z,"['gestur', 'nya', 'itu', 'loh', 'pas', 'ditanya', 'soal', 'pelanggaran', 'ham', 'seperti', 'kurang', 'nyamanmenjawab', 'seadanya', 'sesingkatnya', 'upssorryfakta']","['gestur', 'loh', 'pas', 'ditanya', 'soal', 'pelanggaran', 'ham', 'kurang', 'nyamanmenjawab', 'seadanya', 'sesingkatnya', 'upssorryfakta']",gestur loh pas ditanya soal pelanggaran ham kurang nyamanmenjawab seadanya sesingkatnya upssorryfakta
2026-03-19T18:37:56Z,"['komentatornya', 'kok', 'kayak', 'gini', 'sih', 'tidak', 'ada', 'kritisnya', 'sama', 'sekali', 'coba', 'yang', 'naikan', 'topiknya', 'yang', 'dilapangan', 'bukan', 'aktual', 'atas', 'kertas', 'doang']","['komentatornya', 'kok', 'kayak', 'gini', 'tidak', 'kritisnya', 'sama', 'sekali', 'coba', 'naikan', 'topiknya', 'dilapangan', 'bukan', 'aktual', 'atas', 'kertas', 'doang']",komentatornya kok kayak gini tidak kritisnya sama sekali coba naikan topiknya dilapangan bukan aktual atas kertas doang
2026-03-19T18:37:52Z,"['rakya', 'yang', 'memilih', 'kamu', 'banyak', 'yang', 'menyesal', 'karena', 'kamu', 'tidak', 'berani', 'tindak', 'tegas', 'koalisi', 'yang', 'tersandung', 'kasus', 'pembalakan', 'liar', 'sumut', 'dan', 'aceh', 'gimana', 'kabar', 'nya', 'zonk']","['rakya', 'memilih', 'kamu', 'banyak', 'menyesal', 'kamu', 'tidak', 'berani', 'tindak', 'tegas', 'koalisi', 'tersandung', 'kasus', 'pembalakan', 'liar', 'sumut', 'aceh', 'gimana', 'kabar', 'zonk']",rakya memilih kamu banyak menyesal kamu tidak berani tindak tegas koalisi tersandung kasus pembalakan liar sumut aceh gimana kabar zonk
